id,zone,year,month,day,totDay,hour,weekday,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,load
91,8,2005,3,10,434,23,1,38,35,30,39,30,36,37,39,36,37,34,3914
92,9,2005,3,10,434,0,1,31,26,25,31,25,30,27,33,25,31,25,79695
92,9,2005,3,10,434,1,1,32,25,23,34,22,30,26,33,25,30,26,79590
92,9,2005,3,10,434,2,1,31,24,23,33,22,29,25,33,23,30,22,79170
92,9,2005,3,10,434,3,1,29,23,22,32,22,28,25,33,23,29,22,79380
92,9,2005,3,10,434,4,1,29,23,23,32,21,27,25,33,22,27,25,79380
92,9,2005,3,10,434,5,1,29,22,23,30,20,25,25,29,23,24,25,79905
92,9,2005,3,10,434,6,1,28,23,22,28,20,25,23,25,23,23,25,75537
92,9,2005,3,10,434,7,1,27,25,23,27,21,25,23,25,25,24,26,78435
92,9,2005,3,10,434,8,1,33,28,28,33,27,32,31,33,30,31,26,79821
92,9,2005,3,10,434,9,1,37,31,30,38,31,36,36,38,34,36,31,80724
92,9,2005,3,10,434,10,1,39,33,33,41,31,39,39,42,37,40,32,78183
92,9,2005,3,10,434,11,1,40,35,35,42,33,42,42,43,39,43,34,76272
92,9,2005,3,10,434,12,1,40,37,36,44,35,43,43,45,41,44,36,74907
92,9,2005,3,10,434,13,1,42,40,37,45,36,45,44,46,43,46,39,74886
92,9,2005,3,10,434,14,1,42,41,38,47,36,46,46,48,44,46,40,74613
92,9,2005,3,10,434,15,1,42,42,39,47,37,46,46,49,45,48,42,74655
92,9,2005,3,10,434,16,1,44,43,37,48,37,48,47,50,45,49,42,74823
92,9,2005,3,10,434,17,1,41,42,38,48,37,46,46,50,45,48,41,64302
92,9,2005,3,10,434,18,1,38,41,35,45,35,45,45,45,43,45,38,62748
92,9,2005,3,10,434,19,1,37,38,32,38,31,38,39,37,37,39,38,63231
92,9,2005,3,10,434,20,1,36,37,30,36,29,36,36,34,35,37,36,66402
92,9,2005,3,10,434,21,1,36,37,30,34,29,36,36,32,34,36,36,66402
92,9,2005,3,10,434,22,1,36,36,30,36,29,38,36,34,36,37,34,66171
92,9,2005,3,10,434,23,1,38,35,30,39,30,36,37,39,36,37,34,66654
93,10,2005,3,10,434,0,1,31,26,25,31,25,30,27,33,25,31,25,29457
93,10,2005,3,10,434,1,1,32,25,23,34,22,30,26,33,25,30,26,28883
93,10,2005,3,10,434,2,1,31,24,23,33,22,29,25,33,23,30,22,28690
93,10,2005,3,10,434,3,1,29,23,22,32,22,28,25,33,23,29,22,28783
93,10,2005,3,10,434,4,1,29,23,23,32,21,27,25,33,22,27,25,29320
93,10,2005,3,10,434,5,1,29,22,23,30,20,25,25,29,23,24,25,31846
93,10,2005,3,10,434,6,1,28,23,22,28,20,25,23,25,23,23,25,35531
93,10,2005,3,10,434,7,1,27,25,23,27,21,25,23,25,25,24,26,36905
93,10,2005,3,10,434,8,1,33,28,28,33,27,32,31,33,30,31,26,34524
93,10,2005,3,10,434,9,1,37,31,30,38,31,36,36,38,34,36,31,31984
93,10,2005,3,10,434,10,1,39,33,33,41,31,39,39,42,37,40,32,30176
93,10,2005,3,10,434,11,1,40,35,35,42,33,42,42,43,39,43,34,28912
93,10,2005,3,10,434,12,1,40,37,36,44,35,43,43,45,41,44,36,27979
93,10,2005,3,10,434,13,1,42,40,37,45,36,45,44,46,43,46,39,26661
93,10,2005,3,10,434,14,1,42,41,38,47,36,46,46,48,44,46,40,26105
93,10,2005,3,10,434,15,1,42,42,39,47,37,46,46,49,45,48,42,26113
93,10,2005,3,10,434,16,1,44,43,37,48,37,48,47,50,45,49,42,27244
93,10,2005,3,10,434,17,1,41,42,38,48,37,46,46,50,45,48,41,29162
93,10,2005,3,10,434,18,1,38,41,35,45,35,45,45,45,43,45,38,32835
93,10,2005,3,10,434,19,1,37,38,32,38,31,38,39,37,37,39,38,33743
93,10,2005,3,10,434,20,1,36,37,30,36,29,36,36,34,35,37,36,33431
93,10,2005,3,10,434,21,1,36,37,30,34,29,36,36,32,34,36,36,32704
93,10,2005,3,10,434,22,1,36,36,30,36,29,38,36,34,36,37,34,30458
93,10,2005,3,10,434,23,1,38,35,30,39,30,36,37,39,36,37,34,28241
94,11,2005,3,10,434,0,1,31,26,25,31,25,30,27,33,25,31,25,122415
94,11,2005,3,10,434,1,1,32,25,23,34,22,30,26,33,25,30,26,122622
94,11,2005,3,10,434,2,1,31,24,23,33,22,29,25,33,23,30,22,124125
94,11,2005,3,10,434,3,1,29,23,22,32,22,28,25,33,23,29,22,126563
94,11,2005,3,10,434,4,1,29,23,23,32,21,27,25,33,22,27,25,130652
94,11,2005,3,10,434,5,1,29,22,23,30,20,25,25,29,23,24,25,141318
94,11,2005,3,10,434,6,1,28,23,22,28,20,25,23,25,23,23,25,160571
94,11,2005,3,10,434,7,1,27,25,23,27,21,25,23,25,25,24,26,160827
94,11,2005,3,10,434,8,1,33,28,28,33,27,32,31,33,30,31,26,142110
94,11,2005,3,10,434,9,1,37,31,30,38,31,36,36,38,34,36,31,130460
94,11,2005,3,10,434,10,1,39,33,33,41,31,39,39,42,37,40,32,122381
94,11,2005,3,10,434,11,1,40,35,35,42,33,42,42,43,39,43,34,115689
94,11,2005,3,10,434,12,1,40,37,36,44,35,43,43,45,41,44,36,109030
94,11,2005,3,10,434,13,1,42,40,37,45,36,45,44,46,43,46,39,107809
94,11,2005,3,10,434,14,1,42,41,38,47,36,46,46,48,44,46,40,104587
94,11,2005,3,10,434,15,1,42,42,39,47,37,46,46,49,45,48,42,104664
94,11,2005,3,10,434,16,1,44,43,37,48,37,48,47,50,45,49,42,108743
94,11,2005,3,10,434,17,1,41,42,38,48,37,46,46,50,45,48,41,116470
94,11,2005,3,10,434,18,1,38,41,35,45,35,45,45,45,43,45,38,133118
94,11,2005,3,10,434,19,1,37,38,32,38,31,38,39,37,37,39,38,140632
94,11,2005,3,10,434,20,1,36,37,30,36,29,36,36,34,35,37,36,139383
94,11,2005,3,10,434,21,1,36,37,30,34,29,36,36,32,34,36,36,133949
94,11,2005,3,10,434,22,1,36,36,30,36,29,38,36,34,36,37,34,125168
94,11,2005,3,10,434,23,1,38,35,30,39,30,36,37,39,36,37,34,115985
95,12,2005,3,10,434,0,1,31,26,25,31,25,30,27,33,25,31,25,150930
95,12,2005,3,10,434,1,1,32,25,23,34,22,30,26,33,25,30,26,150122
95,12,2005,3,10,434,2,1,31,24,23,33,22,29,25,33,23,30,22,151926
95,12,2005,3,10,434,3,1,29,23,22,32,22,28,25,33,23,29,22,154979
95,12,2005,3,10,434,4,1,29,23,23,32,21,27,25,33,22,27,25,159792
95,12,2005,3,10,434,5,1,29,22,23,30,20,25,25,29,23,24,25,174812
95,12,2005,3,10,434,6,1,28,23,22,28,20,25,23,25,23,23,25,199673
95,12,2005,3,10,434,7,1,27,25,23,27,21,25,23,25,25,24,26,192259
95,12,2005,3,10,434,8,1,33,28,28,33,27,32,31,33,30,31,26,167694
95,12,2005,3,10,434,9,1,37,31,30,38,31,36,36,38,34,36,31,153455
95,12,2005,3,10,434,10,1,39,33,33,41,31,39,39,42,37,40,32,144335
95,12,2005,3,10,434,11,1,40,35,35,42,33,42,42,43,39,43,34,134885
95,12,2005,3,10,434,12,1,40,37,36,44,35,43,43,45,41,44,36,129490
95,12,2005,3,10,434,13,1,42,40,37,45,36,45,44,46,43,46,39,126490
95,12,2005,3,10,434,14,1,42,41,38,47,36,46,46,48,44,46,40,122004
95,12,2005,3,10,434,15,1,42,42,39,47,37,46,46,49,45,48,42,122262
95,12,2005,3,10,434,16,1,44,43,37,48,37,48,47,50,45,49,42,131613
95,12,2005,3,10,434,17,1,41,42,38,48,37,46,46,50,45,48,41,145020
95,12,2005,3,10,434,18,1,38,41,35,45,35,45,45,45,43,45,38,168371
95,12,2005,3,10,434,19,1,37,38,32,38,31,38,39,37,37,39,38,179364
95,12,2005,3,10,434,20,1,36,37,30,36,29,36,36,34,35,37,36,176792
95,12,2005,3,10,434,21,1,36,37,30,34,29,36,36,32,34,36,36,168619
95,12,2005,3,10,434,22,1,36,36,30,36,29,38,36,34,36,37,34,155002
95,12,2005,3,10,434,23,1,38,35,30,39,30,36,37,39,36,37,34,141501
96,13,2005,3,10,434,0,1,31,26,25,31,25,30,27,33,25,31,25,23433
96,13,2005,3,10,434,1,1,32,25,23,34,22,30,26,33,25,30,26,23356
96,13,2005,3,10,434,2,1,31,24,23,33,22,29,25,33,23,30,22,23778
96,13,2005,3,10,434,3,1,29,23,22,32,22,28,25,33,23,29,22,23988
96,13,2005,3,10,434,4,1,29,23,23,32,21,27,25,33,22,27,25,25035
96,13,2005,3,10,434,5,1,29,22,23,30,20,25,25,29,23,24,25,25023
96,13,2005,3,10,434,6,1,28,23,22,28,20,25,23,25,23,23,25,28917
96,13,2005,3,10,434,7,1,27,25,23,27,21,25,23,25,25,24,26,29498
96,13,2005,3,10,434,8,1,33,28,28,33,27,32,31,33,30,31,26,26267
96,13,2005,3,10,434,9,1,37,31,30,38,31,36,36,38,34,36,31,24845
96,13,2005,3,10,434,10,1,39,33,33,41,31,39,39,42,37,40,32,23494
96,13,2005,3,10,434,11,1,40,35,35,42,33,42,42,43,39,43,34,21949
96,13,2005,3,10,434,12,1,40,37,36,44,35,43,43,45,41,44,36,20902
96,13,2005,3,10,434,13,1,42,40,37,45,36,45,44,46,43,46,39,20196
96,13,2005,3,10,434,14,1,42,41,38,47,36,46,46,48,44,46,40,19615
96,13,2005,3,10,434,15,1,42,42,39,47,37,46,46,49,45,48,42,20002
96,13,2005,3,10,434,16,1,44,43,37,48,37,48,47,50,45,49,42,20944
96,13,2005,3,10,434,17,1,41,42,38,48,37,46,46,50,45,48,41,22434
96,13,2005,3,10,434,18,1,38,41,35,45,35,45,45,45,43,45,38,24653
96,13,2005,3,10,434,19,1,37,38,32,38,31,38,39,37,37,39,38,26109
96,13,2005,3,10,434,20,1,36,37,30,36,29,36,36,34,35,37,36,25456
96,13,2005,3,10,434,21,1,36,37,30,34,29,36,36,32,34,36,36,24222
96,13,2005,3,10,434,22,1,36,36,30,36,29,38,36,34,36,37,34,24187
96,13,2005,3,10,434,23,1,38,35,30,39,30,36,37,39,36,37,34,21928
97,14,2005,3,10,434,0,1,31,26,25,31,25,30,27,33,25,31,25,25635
97,14,2005,3,10,434,1,1,32,25,23,34,22,30,26,33,25,30,26,25469
97,14,2005,3,10,434,2,1,31,24,23,33,22,29,25,33,23,30,22,25772
97,14,2005,3,10,434,3,1,29,23,22,32,22,28,25,33,23,29,22,26374
97,14,2005,3,10,434,4,1,29,23,23,32,21,27,25,33,22,27,25,27566
97,14,2005,3,10,434,5,1,29,22,23,30,20,25,25,29,23,24,25,27838
97,14,2005,3,10,434,6,1,28,23,22,28,20,25,23,25,23,23,25,31787
97,14,2005,3,10,434,7,1,27,25,23,27,21,25,23,25,25,24,26,30263
97,14,2005,3,10,434,8,1,33,28,28,33,27,32,31,33,30,31,26,25757
97,14,2005,3,10,434,9,1,37,31,30,38,31,36,36,38,34,36,31,22387
97,14,2005,3,10,434,10,1,39,33,33,41,31,39,39,42,37,40,32,20603
97,14,2005,3,10,434,11,1,40,35,35,42,33,42,42,43,39,43,34,19109
97,14,2005,3,10,434,12,1,40,37,36,44,35,43,43,45,41,44,36,17991
97,14,2005,3,10,434,13,1,42,40,37,45,36,45,44,46,43,46,39,16955
97,14,2005,3,10,434,14,1,42,41,38,47,36,46,46,48,44,46,40,16310
97,14,2005,3,10,434,15,1,42,42,39,47,37,46,46,49,45,48,42,16192
97,14,2005,3,10,434,16,1,44,43,37,48,37,48,47,50,45,49,42,16881
97,14,2005,3,10,434,17,1,41,42,38,48,37,46,46,50,45,48,41,19558
97,14,2005,3,10,434,18,1,38,41,35,45,35,45,45,45,43,45,38,23827
97,14,2005,3,10,434,19,1,37,38,32,38,31,38,39,37,37,39,38,26616
97,14,2005,3,10,434,20,1,36,37,30,36,29,36,36,34,35,37,36,26831
97,14,2005,3,10,434,21,1,36,37,30,34,29,36,36,32,34,36,36,26238
97,14,2005,3,10,434,22,1,36,36,30,36,29,38,36,34,36,37,34,27007
97,14,2005,3,10,434,23,1,38,35,30,39,30,36,37,39,36,37,34,24449
98,15,2005,3,10,434,0,1,31,26,25,31,25,30,27,33,25,31,25,70016
98,15,2005,3,10,434,1,1,32,25,23,34,22,30,26,33,25,30,26,70055
98,15,2005,3,10,434,2,1,31,24,23,33,22,29,25,33,23,30,22,70947
98,15,2005,3,10,434,3,1,29,23,22,32,22,28,25,33,23,29,22,72565
98,15,2005,3,10,434,4,1,29,23,23,32,21,27,25,33,22,27,25,76589
98,15,2005,3,10,434,5,1,29,22,23,30,20,25,25,29,23,24,25,77483
98,15,2005,3,10,434,6,1,28,23,22,28,20,25,23,25,23,23,25,88788
98,15,2005,3,10,434,7,1,27,25,23,27,21,25,23,25,25,24,26,88064
98,15,2005,3,10,434,8,1,33,28,28,33,27,32,31,33,30,31,26,78468
98,15,2005,3,10,434,9,1,37,31,30,38,31,36,36,38,34,36,31,69475
98,15,2005,3,10,434,10,1,39,33,33,41,31,39,39,42,37,40,32,64693
98,15,2005,3,10,434,11,1,40,35,35,42,33,42,42,43,39,43,34,60769
98,15,2005,3,10,434,12,1,40,37,36,44,35,43,43,45,41,44,36,56223
98,15,2005,3,10,434,13,1,42,40,37,45,36,45,44,46,43,46,39,54462
98,15,2005,3,10,434,14,1,42,41,38,47,36,46,46,48,44,46,40,52312
98,15,2005,3,10,434,15,1,42,42,39,47,37,46,46,49,45,48,42,52903
98,15,2005,3,10,434,16,1,44,43,37,48,37,48,47,50,45,49,42,53666
98,15,2005,3,10,434,17,1,41,42,38,48,37,46,46,50,45,48,41,57514
98,15,2005,3,10,434,18,1,38,41,35,45,35,45,45,45,43,45,38,65968
98,15,2005,3,10,434,19,1,37,38,32,38,31,38,39,37,37,39,38,72207
98,15,2005,3,10,434,20,1,36,37,30,36,29,36,36,34,35,37,36,72825
98,15,2005,3,10,434,21,1,36,37,30,34,29,36,36,32,34,36,36,69779
98,15,2005,3,10,434,22,1,36,36,30,36,29,38,36,34,36,37,34,70907
98,15,2005,3,10,434,23,1,38,35,30,39,30,36,37,39,36,37,34,65978
99,16,2005,3,10,434,0,1,31,26,25,31,25,30,27,33,25,31,25,38229
99,16,2005,3,10,434,1,1,32,25,23,34,22,30,26,33,25,30,26,38572
99,16,2005,3,10,434,2,1,31,24,23,33,22,29,25,33,23,30,22,38740
99,16,2005,3,10,434,3,1,29,23,22,32,22,28,25,33,23,29,22,39534
99,16,2005,3,10,434,4,1,29,23,23,32,21,27,25,33,22,27,25,41691
99,16,2005,3,10,434,5,1,29,22,23,30,20,25,25,29,23,24,25,43179
99,16,2005,3,10,434,6,1,28,23,22,28,20,25,23,25,23,23,25,49077
99,16,2005,3,10,434,7,1,27,25,23,27,21,25,23,25,25,24,26,47429
99,16,2005,3,10,434,8,1,33,28,28,33,27,32,31,33,30,31,26,40363
99,16,2005,3,10,434,9,1,37,31,30,38,31,36,36,38,34,36,31,35872
99,16,2005,3,10,434,10,1,39,33,33,41,31,39,39,42,37,40,32,32637
99,16,2005,3,10,434,11,1,40,35,35,42,33,42,42,43,39,43,34,30011
99,16,2005,3,10,434,12,1,40,37,36,44,35,43,43,45,41,44,36,28201
99,16,2005,3,10,434,13,1,42,40,37,45,36,45,44,46,43,46,39,26557
99,16,2005,3,10,434,14,1,42,41,38,47,36,46,46,48,44,46,40,25364
99,16,2005,3,10,434,15,1,42,42,39,47,37,46,46,49,45,48,42,25461
99,16,2005,3,10,434,16,1,44,43,37,48,37,48,47,50,45,49,42,27012
99,16,2005,3,10,434,17,1,41,42,38,48,37,46,46,50,45,48,41,31089
99,16,2005,3,10,434,18,1,38,41,35,45,35,45,45,45,43,45,38,36715
99,16,2005,3,10,434,19,1,37,38,32,38,31,38,39,37,37,39,38,39190
99,16,2005,3,10,434,20,1,36,37,30,36,29,36,36,34,35,37,36,39236
99,16,2005,3,10,434,21,1,36,37,30,34,29,36,36,32,34,36,36,37791
99,16,2005,3,10,434,22,1,36,36,30,36,29,38,36,34,36,37,34,37439
99,16,2005,3,10,434,23,1,38,35,30,39,30,36,37,39,36,37,34,34084
100,17,2005,3,10,434,0,1,31,26,25,31,25,30,27,33,25,31,25,37130
100,17,2005,3,10,434,1,1,32,25,23,34,22,30,26,33,25,30,26,36095
100,17,2005,3,10,434,2,1,31,24,23,33,22,29,25,33,23,30,22,36177
100,17,2005,3,10,434,3,1,29,23,22,32,22,28,25,33,23,29,22,36093
100,17,2005,3,10,434,4,1,29,23,23,32,21,27,25,33,22,27,25,37828
100,17,2005,3,10,434,5,1,29,22,23,30,20,25,25,29,23,24,25,40627
100,17,2005,3,10,434,6,1,28,23,22,28,20,25,23,25,23,23,25,45922
100,17,2005,3,10,434,7,1,27,25,23,27,21,25,23,25,25,24,26,43985
100,17,2005,3,10,434,8,1,33,28,28,33,27,32,31,33,30,31,26,38879
100,17,2005,3,10,434,9,1,37,31,30,38,31,36,36,38,34,36,31,35365
100,17,2005,3,10,434,10,1,39,33,33,41,31,39,39,42,37,40,32,33223
100,17,2005,3,10,434,11,1,40,35,35,42,33,42,42,43,39,43,34,31880
100,17,2005,3,10,434,12,1,40,37,36,44,35,43,43,45,41,44,36,30166
100,17,2005,3,10,434,13,1,42,40,37,45,36,45,44,46,43,46,39,29457
100,17,2005,3,10,434,14,1,42,41,38,47,36,46,46,48,44,46,40,28386
100,17,2005,3,10,434,15,1,42,42,39,47,37,46,46,49,45,48,42,28072
100,17,2005,3,10,434,16,1,44,43,37,48,37,48,47,50,45,49,42,28753
100,17,2005,3,10,434,17,1,41,42,38,48,37,46,46,50,45,48,41,31108
100,17,2005,3,10,434,18,1,38,41,35,45,35,45,45,45,43,45,38,35456
100,17,2005,3,10,434,19,1,37,38,32,38,31,38,39,37,37,39,38,38235
100,17,2005,3,10,434,20,1,36,37,30,36,29,36,36,34,35,37,36,39445
100,17,2005,3,10,434,21,1,36,37,30,34,29,36,36,32,34,36,36,39012
100,17,2005,3,10,434,22,1,36,36,30,36,29,38,36,34,36,37,34,37705
100,17,2005,3,10,434,23,1,38,35,30,39,30,36,37,39,36,37,34,34640
101,18,2005,3,10,434,0,1,31,26,25,31,25,30,27,33,25,31,25,265894
101,18,2005,3,10,434,1,1,32,25,23,34,22,30,26,33,25,30,26,267887
101,18,2005,3,10,434,2,1,31,24,23,33,22,29,25,33,23,30,22,273393
101,18,2005,3,10,434,3,1,29,23,22,32,22,28,25,33,23,29,22,283379
101,18,2005,3,10,434,4,1,29,23,23,32,21,27,25,33,22,27,25,300240
101,18,2005,3,10,434,5,1,29,22,23,30,20,25,25,29,23,24,25,316653
101,18,2005,3,10,434,6,1,28,23,22,28,20,25,23,25,23,23,25,358090
101,18,2005,3,10,434,7,1,27,25,23,27,21,25,23,25,25,24,26,343488
101,18,2005,3,10,434,8,1,33,28,28,33,27,32,31,33,30,31,26,296118
101,18,2005,3,10,434,9,1,37,31,30,38,31,36,36,38,34,36,31,263249
101,18,2005,3,10,434,10,1,39,33,33,41,31,39,39,42,37,40,32,238886
101,18,2005,3,10,434,11,1,40,35,35,42,33,42,42,43,39,43,34,221415
101,18,2005,3,10,434,12,1,40,37,36,44,35,43,43,45,41,44,36,207276
101,18,2005,3,10,434,13,1,42,40,37,45,36,45,44,46,43,46,39,195886
101,18,2005,3,10,434,14,1,42,41,38,47,36,46,46,48,44,46,40,187542
101,18,2005,3,10,434,15,1,42,42,39,47,37,46,46,49,45,48,42,188764
101,18,2005,3,10,434,16,1,44,43,37,48,37,48,47,50,45,49,42,201323
101,18,2005,3,10,434,17,1,41,42,38,48,37,46,46,50,45,48,41,218512
101,18,2005,3,10,434,18,1,38,41,35,45,35,45,45,45,43,45,38,254505
101,18,2005,3,10,434,19,1,37,38,32,38,31,38,39,37,37,39,38,275909
101,18,2005,3,10,434,20,1,36,37,30,36,29,36,36,34,35,37,36,273833
101,18,2005,3,10,434,21,1,36,37,30,34,29,36,36,32,34,36,36,259701
101,18,2005,3,10,434,22,1,36,36,30,36,29,38,36,34,36,37,34,251735
101,18,2005,3,10,434,23,1,38,35,30,39,30,36,37,39,36,37,34,231070
102,19,2005,3,10,434,0,1,31,26,25,31,25,30,27,33,25,31,25,92090
102,19,2005,3,10,434,1,1,32,25,23,34,22,30,26,33,25,30,26,91597
102,19,2005,3,10,434,2,1,31,24,23,33,22,29,25,33,23,30,22,92521
102,19,2005,3,10,434,3,1,29,23,22,32,22,28,25,33,23,29,22,94992
102,19,2005,3,10,434,4,1,29,23,23,32,21,27,25,33,22,27,25,101843
102,19,2005,3,10,434,5,1,29,22,23,30,20,25,25,29,23,24,25,106593
102,19,2005,3,10,434,6,1,28,23,22,28,20,25,23,25,23,23,25,124779
102,19,2005,3,10,434,7,1,27,25,23,27,21,25,23,25,25,24,26,119660
102,19,2005,3,10,434,8,1,33,28,28,33,27,32,31,33,30,31,26,101189
102,19,2005,3,10,434,9,1,37,31,30,38,31,36,36,38,34,36,31,88049
102,19,2005,3,10,434,10,1,39,33,33,41,31,39,39,42,37,40,32,79880
102,19,2005,3,10,434,11,1,40,35,35,42,33,42,42,43,39,43,34,73876
102,19,2005,3,10,434,12,1,40,37,36,44,35,43,43,45,41,44,36,69268
102,19,2005,3,10,434,13,1,42,40,37,45,36,45,44,46,43,46,39,65452
102,19,2005,3,10,434,14,1,42,41,38,47,36,46,46,48,44,46,40,61822
102,19,2005,3,10,434,15,1,42,42,39,47,37,46,46,49,45,48,42,61714
102,19,2005,3,10,434,16,1,44,43,37,48,37,48,47,50,45,49,42,65677
102,19,2005,3,10,434,17,1,41,42,38,48,37,46,46,50,45,48,41,74799
102,19,2005,3,10,434,18,1,38,41,35,45,35,45,45,45,43,45,38,89200
102,19,2005,3,10,434,19,1,37,38,32,38,31,38,39,37,37,39,38,98046
102,19,2005,3,10,434,20,1,36,37,30,36,29,36,36,34,35,37,36,98927
102,19,2005,3,10,434,21,1,36,37,30,34,29,36,36,32,34,36,36,94651
102,19,2005,3,10,434,22,1,36,36,30,36,29,38,36,34,36,37,34,93640
102,19,2005,3,10,434,23,1,38,35,30,39,30,36,37,39,36,37,34,84760
103,20,2005,3,10,434,0,1,31,26,25,31,25,30,27,33,25,31,25,101836
103,20,2005,3,10,434,1,1,32,25,23,34,22,30,26,33,25,30,26,101146
103,20,2005,3,10,434,2,1,31,24,23,33,22,29,25,33,23,30,22,101031
103,20,2005,3,10,434,3,1,29,23,22,32,22,28,25,33,23,29,22,102619
103,20,2005,3,10,434,4,1,29,23,23,32,21,27,25,33,22,27,25,106379
103,20,2005,3,10,434,5,1,29,22,23,30,20,25,25,29,23,24,25,108939
103,20,2005,3,10,434,6,1,28,23,22,28,20,25,23,25,23,23,25,124018
103,20,2005,3,10,434,7,1,27,25,23,27,21,25,23,25,25,24,26,125035
103,20,2005,3,10,434,8,1,33,28,28,33,27,32,31,33,30,31,26,112144
103,20,2005,3,10,434,9,1,37,31,30,38,31,36,36,38,34,36,31,105136
103,20,2005,3,10,434,10,1,39,33,33,41,31,39,39,42,37,40,32,99620
103,20,2005,3,10,434,11,1,40,35,35,42,33,42,42,43,39,43,34,95442
103,20,2005,3,10,434,12,1,40,37,36,44,35,43,43,45,41,44,36,90943
103,20,2005,3,10,434,13,1,42,40,37,45,36,45,44,46,43,46,39,88400
103,20,2005,3,10,434,14,1,42,41,38,47,36,46,46,48,44,46,40,86432
103,20,2005,3,10,434,15,1,42,42,39,47,37,46,46,49,45,48,42,87373
103,20,2005,3,10,434,16,1,44,43,37,48,37,48,47,50,45,49,42,91828
103,20,2005,3,10,434,17,1,41,42,38,48,37,46,46,50,45,48,41,98841
103,20,2005,3,10,434,18,1,38,41,35,45,35,45,45,45,43,45,38,108302
103,20,2005,3,10,434,19,1,37,38,32,38,31,38,39,37,37,39,38,111418
103,20,2005,3,10,434,20,1,36,37,30,36,29,36,36,34,35,37,36,109146
103,20,2005,3,10,434,21,1,36,37,30,34,29,36,36,32,34,36,36,104632
103,20,2005,3,10,434,22,1,36,36,30,36,29,38,36,34,36,37,34,101728
103,20,2005,3,10,434,23,1,38,35,30,39,30,36,37,39,36,37,34,93887
104,21,2005,3,10,434,0,1,31,26,25,31,25,30,27,33,25,31,25,1886614
104,21,2005,3,10,434,1,1,32,25,23,34,22,30,26,33,25,30,26,1888371
104,21,2005,3,10,434,2,1,31,24,23,33,22,29,25,33,23,30,22,1899067
104,21,2005,3,10,434,3,1,29,23,22,32,22,28,25,33,23,29,22,1931105
104,21,2005,3,10,434,4,1,29,23,23,32,21,27,25,33,22,27,25,2010843
104,21,2005,3,10,434,5,1,29,22,23,30,20,25,25,29,23,24,25,2124549
104,21,2005,3,10,434,6,1,28,23,22,28,20,25,23,25,23,23,25,2367137
104,21,2005,3,10,434,7,1,27,25,23,27,21,25,23,25,25,24,26,2357992
104,21,2005,3,10,434,8,1,33,28,28,33,27,32,31,33,30,31,26,2117711
104,21,2005,3,10,434,9,1,37,31,30,38,31,36,36,38,34,36,31,1983267
104,21,2005,3,10,434,10,1,39,33,33,41,31,39,39,42,37,40,32,1877657
104,21,2005,3,10,434,11,1,40,35,35,42,33,42,42,43,39,43,34,1789926
104,21,2005,3,10,434,12,1,40,37,36,44,35,43,43,45,41,44,36,1704169
104,21,2005,3,10,434,13,1,42,40,37,45,36,45,44,46,43,46,39,1649864
104,21,2005,3,10,434,14,1,42,41,38,47,36,46,46,48,44,46,40,1598030
104,21,2005,3,10,434,15,1,42,42,39,47,37,46,46,49,45,48,42,1593203
104,21,2005,3,10,434,16,1,44,43,37,48,37,48,47,50,45,49,42,1644613
104,21,2005,3,10,434,17,1,41,42,38,48,37,46,46,50,45,48,41,1757597
104,21,2005,3,10,434,18,1,38,41,35,45,35,45,45,45,43,45,38,1954002
104,21,2005,3,10,434,19,1,37,38,32,38,31,38,39,37,37,39,38,2033688
104,21,2005,3,10,434,20,1,36,37,30,36,29,36,36,34,35,37,36,2012233
104,21,2005,3,10,434,21,1,36,37,30,34,29,36,36,32,34,36,36,1935354
104,21,2005,3,10,434,22,1,36,36,30,36,29,38,36,34,36,37,34,1855415
104,21,2005,3,10,434,23,1,38,35,30,39,30,36,37,39,36,37,34,1702341
105,1,2005,3,11,435,0,1,39,35,30,38,31,37,37,39,34,37,33,17505
105,1,2005,3,11,435,1,1,39,32,32,38,33,35,36,38,34,35,33,17943
105,1,2005,3,11,435,2,1,39,32,32,39,33,33,34,39,33,33,33,18618
105,1,2005,3,11,435,3,1,40,32,32,39,34,33,32,37,30,32,31,19476
105,1,2005,3,11,435,4,1,38,34,32,37,35,33,31,36,29,34,30,20445
105,1,2005,3,11,435,5,1,38,33,32,37,34,33,30,36,28,34,33,22349
105,1,2005,3,11,435,6,1,39,33,34,36,31,34,29,36,28,35,34,25461
105,1,2005,3,11,435,7,1,37,33,35,37,33,32,30,37,28,34,34,25431
105,1,2005,3,11,435,8,1,43,37,38,42,38,39,38,42,36,41,38,21784
105,1,2005,3,11,435,9,1,47,42,44,47,43,47,46,50,44,49,43,20803
105,1,2005,3,11,435,10,1,51,43,48,53,49,50,52,54,47,51,43,18631
105,1,2005,3,11,435,11,1,53,46,47,56,51,53,56,58,51,53,43,18101
105,1,2005,3,11,435,12,1,55,46,52,58,53,53,57,58,53,54,47,17456
105,1,2005,3,11,435,13,1,56,45,54,60,53,54,57,61,53,56,46,16322
105,1,2005,3,11,435,14,1,58,46,54,60,54,56,54,56,54,53,44,15499
105,1,2005,3,11,435,15,1,55,45,53,60,55,53,51,56,46,51,45,17377
105,1,2005,3,11,435,16,1,52,42,50,57,53,47,46,52,46,49,45,17838
105,1,2005,3,11,435,17,1,49,43,45,52,49,48,46,50,48,48,44,18215
